article_id,item_id_int
474915001,6305.0
524922002,8175.0
349669005,10524.0
652619001,7398.0
665294002,7534.0
625483003,13682.0
608570002,6871.0
664939002,5991.0
534795002,11328.0
559630002,617.0
696447003,1979.0
592846001,2311.0
676166001,1645.0
477507002,3268.0
516741002,1686.0
446224036,2001.0
666606001,2176.0
580768001,2586.0
659459001,3117.0
506993012,11048.0
510126001,5194.0
592975011,1880.0
562252038,843.0
266168001,6190.0
638899002,1929.0
714367001,1534.0
513325016,5198.0
612481007,1727.0
536139010,1437.0
671057001,2430.0
395127001,1828.0
675581008,7623.0
407653002,3703.0
664075004,873.0
571198002,12058.0
558771001,8379.0
568174022,11958.0
504113011,5183.0
626444009,5717.0
673024001,7602.0
218829014,10403.0
617378001,6939.0
652365003,14671.0
576770003,5429.0
558992001,5324.0
625494001,13683.0
669271002,15118.0
649439002,14558.0
633130019,911.0
487050001,5154.0
625034001,5694.0
589924010,1462.0
532578001,947.0
610776022,264.0
682267003,15364.0
608338002,6869.0
529008038,678.0
538271001,6453.0
639452006,14235.0
679514001,2778.0
362931027,7824.0
537688013,1851.0
585929001,12446.0
574057002,2293.0
567993035,2052.0
649437002,147.0
547349006,1854.0
589298001,1460.0
635741003,3069.0
301656013,635.0
620208031,5640.0
634775004,1754.0
655843003,7438.0
626425001,5711.0
617322005,1475.0
672625005,4193.0
665290001,15048.0
564934006,5358.0
494938002,6342.0
607276006,12944.0
272591016,6192.0
564929005,6585.0
571436009,362.0
557246003,2548.0
725253001,766.0
586515001,2593.0
658475001,9902.0
684021005,1524.0
665596001,10036.0
622956001,9194.0
690480002,1529.0
639576001,744.0
707020001,2209.0
639203001,1249.0
542551002,11403.0
608945003,8946.0
658036001,2728.0
659877001,14895.0
662972001,14983.0
652742001,480.0
641047003,14304.0
522918030,1689.0
662980002,1950.0
687629001,4232.0
564375004,8445.0
633051005,7157.0
519749006,6401.0
671084001,6040.0
687369006,7681.0
622964004,2645.0
579119002,3881.0
618331002,4691.0
580054005,3886.0
637982002,14184.0
557246012,4462.0
643201001,5843.0
494414008,10933.0
591770001,3912.0
630542001,7128.0
595021001,8816.0
568838005,8516.0
565264001,11865.0
559482005,11697.0
688873020,85.0
628930004,795.0
714373001,10361.0
560249001,8407.0
657215002,14822.0
642437006,1617.0
642971002,14348.0
622961003,9196.0
639769001,917.0
537612016,5236.0
568597021,3350.0
599074003,12769.0
667499003,304.0
500435039,6355.0
672127001,3150.0
428071011,2831.0
624311004,1908.0
487910001,8010.0
663243001,14987.0
660300002,14914.0
663396001,177.0
662980003,1784.0
621020001,6981.0
569847001,5391.0
648867002,2705.0
630319004,7124.0
555990001,1308.0
556539010,8354.0
657287003,2163.0
575141005,2065.0
656485001,14794.0
449123026,5124.0
652322001,7396.0
537738003,3780.0
649057002,3090.0
507910004,180.0
428291001,3246.0
591334003,36.0
531697003,11296.0
639450002,1930.0
502186012,260.0
456163021,10753.0
595987008,8828.0
644762001,1254.0
659459003,2415.0
630851004,9386.0
591710002,12583.0
567760006,4504.0
575141004,649.0
619884012,5636.0
478549006,4356.0
662980001,602.0
663441001,2173.0
632516001,386.0
629060003,5737.0
652708001,1938.0
641427002,14312.0
554704004,2037.0
625702001,5705.0
413707019,3243.0
608570003,5553.0
656017001,9856.0
686515003,3180.0
485678017,10868.0
564491003,5356.0
523707002,11234.0
684151001,4222.0
630323010,9375.0
586257001,6741.0
664099001,10004.0
665475001,4960.0
537839003,8226.0
618786001,9094.0
529841001,2525.0
684400001,2195.0
399136027,673.0
678230003,359.0
416157027,5115.0
670424001,1795.0
504154015,209.0
585851001,8723.0
575172005,12156.0
451380001,2231.0
690992002,6127.0
568601019,1011.0
703207001,544.0
593184007,3915.0
638416001,867.0
237222001,608.0
687421001,15417.0
583797001,8698.0
508903014,3754.0
548930002,8283.0
536970005,11338.0
692903001,6139.0
617919009,1166.0
487932037,10893.0
495418005,10936.0
627210001,13780.0
656497003,5944.0
678153001,2440.0
584969001,12419.0
584895006,6730.0
651863003,5909.0
660200003,3582.0
667499005,927.0
661136001,4937.0
378135031,7841.0
666261001,15068.0
575839001,3873.0
645882001,7327.0
327821028,10506.0
603145003,12845.0
508837001,8105.0
662741001,9979.0
474138001,3264.0
554541020,2545.0
673807002,6061.0
697489002,1406.0
559634007,1859.0
630909001,5750.0
572582003,2953.0
554546002,2035.0
610822020,8983.0
561445020,1704.0
455832001,2835.0
583388001,8695.0
342034014,2816.0
254940026,10426.0
685379001,2785.0
624123001,9241.0
626816004,1347.0
653145003,5919.0
646551001,1765.0
675508001,7622.0
596589001,12709.0
658841002,5959.0
468591005,10790.0
498620002,6349.0
545396009,3790.0
664075001,2742.0
179393018,3204.0
624050007,7015.0
575496005,12166.0
564358012,6579.0
624632002,906.0
569929001,518.0
605164001,6843.0
664949001,5993.0
566592007,6600.0
629607004,3486.0
678291002,3625.0
651899003,14638.0
234187001,7766.0
399223026,2488.0
584804001,8708.0
664748002,2746.0
669014002,7565.0
554477016,2544.0
392938024,3698.0
680258001,4216.0
450604007,6272.0
642631001,3530.0
556527002,1443.0
636172001,4059.0
687114002,4228.0
626316003,7068.0
661914001,2419.0
481110019,6315.0
655869001,5941.0
656728002,14806.0
483283020,10844.0
377436011,10564.0
625819002,2361.0
484205004,3734.0
564790006,6584.0
711288001,2211.0
516859001,1687.0
633148017,2372.0
650974002,5896.0
633930001,7178.0
560389005,11726.0
683357001,15373.0
660795003,14933.0
635146009,9480.0
610776023,790.0
598806012,620.0
661162004,601.0
495864003,10942.0
568601016,296.0
509091011,1556.0
591334016,853.0
534164013,3298.0
509280004,1844.0
656686001,482.0
667832001,15093.0
572399004,2952.0
522346004,2868.0
451243013,7914.0
635150001,5785.0
372860041,1129.0
684851004,6108.0
664936004,630.0
570843001,3355.0
536358002,4421.0
653416002,7407.0
218354047,3206.0
633148003,1919.0
637230001,1756.0
621683001,13507.0
577259003,1588.0
316441011,1663.0
648976001,14538.0
613459005,13170.0
396135008,4317.0
569973018,6641.0
619192002,9102.0
644645002,14389.0
630316011,13863.0
675657002,6069.0
605230009,12879.0
633946001,9454.0
621813001,3991.0
587096004,12473.0
586218001,6740.0
569978015,12020.0
622878011,5656.0
651517002,2401.0
665852001,4963.0
583426001,8696.0
560325001,2279.0
686631001,459.0
651912001,4120.0
634775003,9473.0
556255005,3814.0
674014002,3157.0
657287004,1261.0
570002033,8550.0
252229001,10425.0
651276002,2399.0
618840004,5628.0
569526002,442.0
594430001,2601.0
635023001,9475.0
312878005,6213.0
707606001,10350.0
358753001,1422.0
601468006,2997.0
613942009,5590.0
449263005,6271.0
566941019,4499.0
568597007,3849.0
630514004,3492.0
560818001,8411.0
633785014,14018.0
648317001,14508.0
605094018,6841.0
630116014,796.0
386678001,5102.0
452511002,4340.0
656165001,14787.0
606022003,6851.0
623278001,9209.0
590928004,2981.0
587189001,8735.0
688246003,7686.0
533230001,4418.0
554541006,2908.0
661882001,4944.0
624446001,13637.0
670734001,15151.0
681264007,7648.0
620337002,9138.0
692454002,13.0
611415001,384.0
610776001,35.0
670063001,4183.0
687371002,1277.0
561445008,3829.0
578478001,619.0
630116001,189.0
630450001,3491.0
697489001,1281.0
372860052,3693.0
616598005,2633.0
522043004,11211.0
688873008,309.0
671502001,289.0
641705001,2689.0
591334002,2309.0
620945002,2640.0
616763001,4679.0
624443002,7024.0
612136002,6901.0
653587001,7409.0
224314013,10408.0
621989001,598.0
651461003,14618.0
509210006,1210.0
687821002,2789.0
645065016,748.0
646067002,9688.0
643702004,5849.0
573452005,3866.0
592743041,8784.0
577529002,8629.0
629379002,9358.0
640863003,9605.0
490793031,6333.0
563113003,11783.0
633219002,9429.0
675272001,7619.0
659520001,7475.0
618840003,6945.0
485691003,6325.0
512989012,6383.0
615804001,9044.0
179208001,582.0
675319001,986.0
590748001,314.0
677664001,5002.0
546617004,5259.0
403448010,10623.0
645844001,3087.0
713756001,1818.0
300024017,6205.0
301213007,10463.0
624486008,1169.0
695113001,3662.0
651424003,4882.0
638358002,3518.0
676540001,6071.0
630145006,5746.0
683001001,1190.0
651089001,14604.0
581338001,12321.0
677711001,3165.0
626263001,5707.0
668396001,2177.0
632065002,4777.0
615021003,4662.0
541097001,8241.0
636420003,9502.0
579873001,6703.0
548546001,11478.0
619918001,9126.0
639845008,9573.0
649046004,4871.0
607534010,417.0
672287003,10135.0
422106001,4325.0
250099002,5073.0
592858004,12609.0
568863002,6634.0
631270001,4036.0
558246002,11669.0
526260004,11262.0
666327005,6006.0
666327006,7546.0
639297001,504.0
622046002,3992.0
555364007,2270.0
660174001,9938.0
416157003,2229.0
704048003,5052.0
661869001,4943.0
453585009,4343.0
539878006,1691.0
501820045,781.0
677848006,10196.0
623321001,13583.0
589599004,1716.0
579541026,562.0
595573002,5504.0
625819007,4736.0
621706001,13508.0
573716028,958.0
624151006,3038.0
678280001,2776.0
665875003,4169.0
580768002,1226.0
678571001,4213.0
519583013,3764.0
572124003,2057.0
695449001,7710.0
717092001,15571.0
659306001,14879.0
661414001,2737.0
616225020,3971.0
640882001,7283.0
626684001,9313.0
626442019,4742.0
687033002,5029.0
659549001,9927.0
585130001,8711.0
651558021,7378.0
638614001,4072.0
674697002,10161.0
622046001,13531.0
526266006,6427.0
542533001,2261.0
489217003,10907.0
572128007,6658.0
631770002,3063.0
650067002,9750.0
603577001,6828.0
576676001,12184.0
562245025,3833.0
659211001,14874.0
564786003,8451.0
667411015,2751.0
634015003,1175.0
607788001,8938.0
668766002,15110.0
576770001,8618.0
688463001,323.0
677999001,1052.0
556255003,465.0
665311001,2748.0
680374003,205.0
683024003,1972.0
456163015,1204.0
657165001,4139.0
484205010,3270.0
625819003,1482.0
613133001,9014.0
504154018,2242.0
679887001,668.0
681244001,15349.0
228257005,4278.0
629445002,7111.0
655692001,2159.0
666061001,1516.0
547052001,5260.0
712517005,4257.0
651558002,5906.0
610274009,3011.0
462435007,10773.0
589136002,2979.0
626393002,5709.0
504154021,834.0
501616020,3275.0
585985003,6738.0
600044002,4612.0
653358001,2154.0
549403005,11495.0
627009006,1242.0
487827014,3271.0
623853001,5672.0
693951005,2459.0
662531001,7498.0
638777002,3077.0
643329001,14360.0
592009002,12589.0
630672001,528.0
568066001,2938.0
562820006,122.0
666382003,3141.0
378135036,7842.0
559954002,11710.0
567992026,11947.0
522461002,3767.0
577249005,6684.0
603013001,1468.0
538993003,3782.0
612730003,13152.0
589855004,1461.0
568597006,229.0
611146010,3952.0
512699001,1433.0
543087002,5249.0
643833003,5850.0
234432001,886.0
589921001,5485.0
669361001,1520.0
555326006,3320.0
485678019,7993.0
661795002,3124.0
447694017,7909.0
610321005,5563.0
640555001,7278.0
452898027,6278.0
671783001,3609.0
614044003,6911.0
609727003,1725.0
623564002,3463.0
665725003,1789.0
631488004,7139.0
634036005,9461.0
659571001,9929.0
504631014,8078.0
559645002,3823.0
651814001,7382.0
575488001,6674.0
628979005,7108.0
605690001,1889.0
576693001,3874.0
653275005,5922.0
651954001,9791.0
612133002,3956.0
391598062,7851.0
581315002,8680.0
522918035,999.0
523642007,4408.0
615378005,13214.0
616799004,3434.0
660215001,9941.0
633150009,9426.0
588787001,8748.0
611145013,3419.0
655256001,9845.0
661023002,9952.0
530953006,11294.0
653188004,9816.0
620377001,3451.0
665481004,303.0
629483002,2367.0
573716039,14.0
635673002,4807.0
714425001,5058.0
615021015,5594.0
523490004,3769.0
396135007,942.0
553881015,2904.0
625480004,1911.0
559649002,2556.0
671809002,15173.0
644944001,14402.0
581831010,12330.0
610729001,13072.0
580000001,352.0
619175003,6950.0
575236001,12158.0
660590003,3121.0
608069008,12983.0
636323003,1177.0
648995009,9737.0
561307003,11746.0
637515004,502.0
465655017,5136.0
619258001,13388.0
697349008,3664.0
579167001,6697.0
622964001,1907.0
397068012,3699.0
714378001,938.0
626705002,13762.0
656989001,14812.0
610117003,13050.0
293244001,4284.0
608317001,6868.0
597678006,12733.0
594834010,961.0
662888001,47.0
418545036,6260.0
493103005,6337.0
625939013,203.0
516741007,3762.0
716519001,4259.0
682550001,458.0
621474001,6983.0
570003018,4520.0
399223030,771.0
651558003,1101.0
554479005,3804.0
655331001,7429.0
629396003,9359.0
626263014,13730.0
617812003,9078.0
559642003,2555.0
627139002,2364.0
567424006,11913.0
654100004,3566.0
693208004,10301.0
697486002,1655.0
672625002,1963.0
640622005,5826.0
633965001,9456.0
299768001,3218.0
646676002,9699.0
593286001,8788.0
479227018,2843.0
647946004,5875.0
584035002,12381.0
649440001,5889.0
563394006,11789.0
501722005,10994.0
571706001,8564.0
591334004,2310.0
575373004,8597.0
569045001,5389.0
522398055,2024.0
633861001,3065.0
609650008,3414.0
679494004,92.0
487053021,8003.0
662888003,76.0
622192002,6994.0
624486009,524.0
646429001,120.0
613456007,1470.0
712838007,3200.0
658847002,2731.0
615141002,23.0
664190002,4953.0
625939025,316.0
562245006,468.0
667096001,3143.0
621522001,13492.0
656192001,14788.0
687337001,10269.0
552473032,516.0
549253001,1572.0
590007001,3383.0
262277026,7776.0
577178002,12199.0
677967008,6082.0
624562001,7033.0
575347010,5424.0
426199021,10673.0
539286002,3783.0
623667001,13593.0
625450003,7050.0
623842003,13601.0
549437002,8291.0
629760009,4764.0
567411003,4500.0
660590006,4933.0
657759005,4920.0
640850001,5829.0
647423001,7340.0
634320007,2671.0
663140003,14986.0
621336003,9166.0
616099001,13237.0
560222012,2924.0
685687004,0.0
604349001,1158.0
651327001,5900.0
596517001,4603.0
464454004,776.0
456163024,434.0
626128001,9297.0
640536001,7274.0
525932007,11253.0
496762018,780.0
608769005,1162.0
693951004,1055.0
573323002,8581.0
633148001,95.0
692202001,6135.0
491070004,10913.0
522398049,2522.0
542846001,5247.0
620963004,3031.0
717130004,1659.0
567992006,8499.0
676979002,3618.0
699383001,10330.0
482207007,1134.0
601622001,12821.0
188183012,1537.0
549257001,3307.0
640131002,4084.0
493836015,8027.0
559717006,6547.0
675875004,10176.0
237347037,6181.0
569986002,6646.0
620229004,13443.0
153115020,2472.0
639349002,7251.0
458239001,1833.0
579010007,3366.0
514817011,8136.0
619580008,4698.0
564786019,8452.0
682051001,10233.0
539060009,11361.0
674648002,15241.0
626405006,4018.0
637553006,9525.0
622238014,6996.0
632143001,37.0
510126016,78.0
669786001,7574.0
667411008,1791.0
661605001,14948.0
452851009,10727.0
680374002,198.0
637449001,9523.0
637141001,4066.0
667999001,1793.0
622238007,3455.0
634411001,701.0
601743001,12825.0
626263012,7067.0
667161002,4174.0
620928001,9158.0
516951003,4396.0
625818004,4735.0
637124001,14146.0
572931002,6665.0
667499010,577.0
478751007,3728.0
700842002,7719.0
544627005,1695.0
521062003,11205.0
578471003,6690.0
626587010,2659.0
568808002,2939.0
556493009,11635.0
680818001,2443.0
623284003,9211.0
565187001,5359.0
508184008,2018.0
666578006,6011.0
664319009,2743.0
645667001,14418.0
597745001,6806.0
568632003,11973.0
599773010,3927.0
607663001,12963.0
350911004,10526.0
639184001,7247.0
714426001,10367.0
400342003,2226.0
598397002,12746.0
677991001,3167.0
560389002,5335.0
687350001,7677.0
609715002,8959.0
685687002,3.0
297078001,3216.0
650193004,2397.0
639677001,278.0
573652001,2578.0
464927013,3260.0
662868002,55.0
686631003,989.0
584157003,5450.0
399223004,1131.0
562211001,1313.0
674079002,4202.0
621846006,1906.0
379780039,10569.0
625927001,1742.0
655567001,7433.0
621972001,5653.0
694995001,1977.0
652783004,14681.0
481347003,4358.0
395127011,6244.0
635084003,1245.0
686587003,1121.0
585275008,4561.0
217207046,10401.0
663278001,7505.0
622240002,3035.0
629420001,1349.0
355569011,7820.0
618389005,4693.0
579466001,12275.0
568861017,6632.0
514577014,3284.0
598292001,5514.0
640039001,7265.0
451290003,10714.0
468480033,10789.0
218354045,7760.0
615085002,5601.0
652113001,9798.0
615183001,5602.0
686631002,1276.0
573285006,8580.0
699208001,15521.0
628341002,5730.0
626588003,285.0
646592004,478.0
662257001,268.0
567992027,11948.0
679881007,15334.0
652269004,7393.0
463970040,2004.0
458428034,7935.0
585754001,5462.0
619176001,13381.0
542982011,11412.0
446224016,773.0
647465001,7341.0
572400002,1148.0
564754012,6582.0
667216002,10056.0
661644004,14949.0
649671001,2148.0
619496004,9112.0
654375001,7417.0
690586001,1813.0
519749039,3765.0
674651002,2768.0
651584001,2714.0
525335021,6420.0
667491010,1517.0
519780002,1846.0
692070001,5038.0
633918005,14027.0
636106001,9498.0
546661001,11445.0
596329003,12701.0
616268001,13253.0
662230001,871.0
554450001,158.0
575836002,6678.0
663176005,3130.0
562245004,64.0
681264006,3173.0
610776010,136.0
595696018,5505.0
682971001,10242.0
559619003,2554.0
550149001,11502.0
588689001,274.0
654564003,708.0
646101002,9691.0
639573001,14239.0
552826024,5292.0
677930004,511.0
654046002,2157.0
646767001,14446.0
676110001,3161.0
519588003,8151.0
705187001,7723.0
627408003,9328.0
697927001,2464.0
624067004,7019.0
638642002,3520.0
571436002,12061.0
680912007,1648.0
624121003,2354.0
621525003,13503.0
663699003,3134.0
361531003,5095.0
633377002,4791.0
597918002,2319.0
611007001,8985.0
558070008,3819.0
589764004,12546.0
620081001,523.0
535877018,6444.0
658928001,7469.0
677848001,1051.0
624383004,4005.0
597963001,1595.0
619234005,1167.0
653431001,532.0
581298001,733.0
635050002,9477.0
534181006,2028.0
629023003,4761.0
623522002,13590.0
478298012,6308.0
656099001,5942.0
612537001,1234.0
484104006,7973.0
639452002,3522.0
649428001,7358.0
534164001,2872.0
651334006,7374.0
522918019,6413.0
603585003,3000.0
588299001,3381.0
646490003,3541.0
626440010,2655.0
567547001,5374.0
588771001,8747.0
574112007,6672.0
270381004,10440.0
631480005,4037.0
416511001,5116.0
651558017,14624.0
559630007,5330.0
673933001,10156.0
651685004,7379.0
677967003,1271.0
524825019,140.0
351484013,3691.0
399201023,1130.0
244267029,490.0
522918026,5215.0
583059002,4558.0
651334001,5902.0
712838005,1533.0
504155015,2513.0
618760001,9093.0
624632001,1480.0
452511001,3255.0
253448003,671.0
673900002,4199.0
672890002,817.0
640124002,975.0
615367008,858.0
607347017,12947.0
579118004,12261.0
586307005,2302.0
301227002,3685.0
287645002,5075.0
241412038,1201.0
653277001,5923.0
360859006,10536.0
658506001,4925.0
658304001,2730.0
651464001,9775.0
641715002,14324.0
572491002,12090.0
602687009,5529.0
667770005,10068.0
648635001,9725.0
266875001,992.0
632455001,9414.0
626263006,970.0
619636001,6958.0
564326003,6576.0
631536005,1606.0
218354021,4276.0
647416001,3543.0
333323018,4297.0
442345024,10687.0
590560001,3907.0
189616001,1127.0
647756002,14490.0
579941002,12289.0
547367007,642.0
496111020,2508.0
573626001,957.0
654772001,533.0
599374003,8866.0
662888004,89.0
663942002,1379.0
594264001,1017.0
467302100,586.0
696545002,2206.0
552471008,5285.0
674888001,7617.0
583964001,8700.0
562256010,8422.0
599083005,4609.0
584449002,3893.0
537612021,6451.0
619229008,13387.0
637492001,4071.0
621372001,13487.0
513373004,1067.0
461414008,5133.0
631590002,1487.0
564787008,3341.0
585355001,5460.0
678342006,5006.0
637609001,14178.0
543141003,2884.0
487932039,10894.0
633785001,7173.0
611221005,3420.0
306307002,346.0
596862001,12714.0
627579002,9331.0
598782004,8858.0
558981015,6538.0
342060001,4301.0
569447001,2942.0
594542007,12644.0
607249001,5544.0
617328003,13307.0
669864002,4979.0
558996011,6540.0
651905007,4119.0
568597012,1707.0
622192001,6993.0
589924004,127.0
514577017,3758.0
448509014,325.0
521302008,188.0
653733001,1939.0
186262001,3676.0
554141003,838.0
651348005,1624.0
568065001,1451.0
608445001,6870.0
579322004,3882.0
657497002,1262.0
312829007,7804.0
671613001,2179.0
501820025,2509.0
656032006,4912.0
637268008,1359.0
571436024,5403.0
638958012,7243.0
570189003,3860.0
687934001,5030.0
622140006,3993.0
610617001,8975.0
615523006,1730.0
622295002,3996.0
648868001,2706.0
560214002,5334.0
586955019,6746.0
663732003,7512.0
592986006,4593.0
417773007,5117.0
567499001,4502.0
526708008,3772.0
626444003,4743.0
622231002,13541.0
598859003,444.0
677848003,579.0
556438001,1701.0
648994001,4109.0
399201011,1424.0
632523001,862.0
622877005,3999.0
618480002,6943.0
635112003,14069.0
592286002,2984.0
625818001,861.0
666578001,15072.0
624486002,2356.0
626445006,1346.0
651464005,14619.0
702624001,6151.0
559129002,6541.0
676979001,15282.0
518529001,11179.0
535390001,11331.0
639667004,9565.0
605939003,6849.0
657014001,5947.0
648173003,2700.0
586333001,2977.0
640538001,7275.0
622617002,2350.0
501616008,3746.0
588299002,4578.0
519749004,11187.0
690912001,7694.0
678342008,4212.0
627139001,7090.0
653706011,5927.0
615939006,3022.0
660369004,3119.0
548978001,11486.0
557246001,784.0
333159002,6220.0
545107001,6475.0
620236002,13444.0
569974003,6642.0
632982002,5765.0
518091001,6398.0
622877003,9192.0
646787004,14448.0
660830005,4935.0
700819006,1532.0
562252010,216.0
672054002,2760.0
558427001,2916.0
659302004,1946.0
560213004,4475.0
190021003,2217.0
705094003,545.0
610543011,687.0
484398068,5149.0
648995005,1622.0
677017001,6076.0
266873006,3213.0
533518001,5229.0
570189001,2949.0
605939005,735.0
609390001,4638.0
594997002,2603.0
622238009,9183.0
661861003,1375.0
633257001,9433.0
411413017,4322.0
673349001,1798.0
657428001,7454.0
640668001,14283.0
642864003,9646.0
617838005,5623.0
655843001,14774.0
566942001,5371.0
564048010,1221.0
145872037,10377.0
572124006,847.0
576693003,12185.0
585886001,12444.0
549477005,2898.0
624636001,5689.0
491912002,2008.0
665349001,7535.0
654612001,14747.0
687034001,2787.0
624486005,2114.0
541569001,8250.0
656031003,4136.0
608458001,220.0
558513001,1445.0
626168001,1170.0
569974001,5392.0
609282001,13021.0
541518004,680.0
626406001,9302.0
636392001,2132.0
611032001,1164.0
634248001,1922.0
695318002,2462.0
684889001,1973.0
661166002,2417.0
559634002,467.0
655287002,4911.0
574109011,1320.0
624148001,4003.0
705094002,344.0
695584001,1405.0
519079006,11183.0
426013024,1425.0
622877002,4715.0
548467001,895.0
658487003,1103.0
553069002,8322.0
162074071,10383.0
651567001,9780.0
657614003,5951.0
621844001,13523.0
588689002,1593.0
638228002,14193.0
466891001,10783.0
478641001,6309.0
637124003,5793.0
705754001,7724.0
663351002,5980.0
623632003,9219.0
645629001,14416.0
570144001,12038.0
551371002,8305.0
542965003,11411.0
651558012,4885.0
591702003,2983.0
578846001,1589.0
626441007,3046.0
630145001,476.0
562245018,11.0
299733008,6203.0
665098001,982.0
581543001,2589.0
262277011,2807.0
652367005,9801.0
641338001,9616.0
688658003,2791.0
309864010,6211.0
560221006,2042.0
657308002,14828.0
674681008,10160.0
667870002,1957.0
648034001,4865.0
619720001,13416.0
703675001,10340.0
679139001,10213.0
566745007,5366.0
593434004,2084.0
560325002,6549.0
697329009,1980.0
619285002,9109.0
451720011,10723.0
594194001,8802.0
608458002,1890.0
593184001,4594.0
576661003,8611.0
653794004,14717.0
640153003,9581.0
355062004,7818.0
635741001,623.0
665384001,7536.0
673396003,877.0
611732002,9001.0
621381010,1905.0
669215002,7570.0
645971001,4856.0
674316003,3615.0
637515011,529.0
642105001,1763.0
639893003,4830.0
598755014,12757.0
714413001,5057.0
450056008,5126.0
651253002,9769.0
561817002,2561.0
631848001,3496.0
677964001,6080.0
672598002,1265.0
694689002,2461.0
663942005,484.0
699569001,1981.0
681187001,15347.0
212766045,10396.0
655434003,2407.0
682848002,3177.0
502186013,1296.0
624537001,7031.0
652961005,7401.0
594834007,2315.0
542464002,3787.0
652082001,9796.0
588431002,12508.0
602293002,12836.0
605555001,12886.0
573740003,12129.0
630313005,7122.0
573937001,65.0
662888002,49.0
667697002,7557.0
309864002,939.0
400246014,890.0
511121006,6379.0
619881001,1733.0
469562036,1293.0
679881005,15333.0
624633001,2650.0
368979001,1059.0
526562004,6428.0
629023006,2119.0
640193001,14263.0
662722001,14976.0
675203002,931.0
564787014,1072.0
598515008,6810.0
670334001,15144.0
719530004,5061.0
692002001,2205.0
540277007,2880.0
477904002,3725.0
677182001,10186.0
562251008,4484.0
292551001,7783.0
556763004,6525.0
217727002,6174.0
616905002,4681.0
554533003,11592.0
625961002,7061.0
639146001,7246.0
655272002,14764.0
639431001,14232.0
307656018,7796.0
519847010,2866.0
599773002,12787.0
608819001,6873.0
640258001,2140.0
548603015,4434.0
601128002,4614.0
448509017,549.0
675139003,2770.0
669056002,6025.0
567993036,4506.0
637515001,232.0
609719003,3010.0
677930006,2186.0
468480031,3261.0
675856001,1269.0
615192004,6917.0
506452004,8089.0
558512008,6534.0
632665002,5764.0
611821006,5581.0
678590001,15310.0
621522012,5646.0
664891002,4955.0
546050003,4432.0
635929001,14093.0
639836001,1034.0
637643001,5797.0
493438025,3743.0
609598002,2327.0
584940008,12417.0
632145001,7145.0
561274001,8414.0
686353001,10265.0
635888001,2675.0
653409003,1367.0
457322003,7931.0
576653001,5427.0
522952016,11223.0
508156026,8097.0
505561002,11035.0
587072001,12472.0
427114015,4327.0
676352001,426.0
594633001,5499.0
564358010,3340.0
660599001,42.0
574109012,69.0
628788003,4756.0
613497003,966.0
671553002,379.0
373506001,4310.0
575542005,2580.0
635837001,7207.0
581275002,1076.0
554450027,252.0
637549011,174.0
495418003,2851.0
490473012,6331.0
661649001,9965.0
594430008,2602.0
703199002,7722.0
588676001,3903.0
621381001,132.0
478818003,6310.0
214844002,1988.0
562657001,4485.0
658923002,3578.0
640157002,5821.0
355569004,3226.0
689980001,1528.0
392168001,10587.0
687821001,4234.0
619110002,3978.0
120129001,716.0
587526001,4573.0
670021001,10095.0
629873002,9366.0
645485002,7325.0
287645013,7780.0
649677003,9748.0
518318001,6399.0
496111013,10946.0
654615001,7421.0
624134001,13622.0
647956001,2698.0
378447024,7843.0
598570001,12748.0
576775009,2961.0
649603001,9747.0
575347003,1584.0
640662002,7281.0
625321010,907.0
181448102,1410.0
351933038,1825.0
559139001,4467.0
655784001,572.0
608007007,686.0
649492009,7359.0
555102006,2267.0
634015010,2377.0
624120005,13620.0
647837001,5873.0
700819002,2799.0
611024002,1469.0
620745003,1734.0
575074001,5420.0
556549004,3817.0
554450006,11585.0
351933029,2484.0
593986001,12626.0
451720003,10721.0
587278007,8738.0
598755001,5517.0
615524003,9042.0
568696001,11980.0
627759010,13793.0
618899001,2342.0
609181001,13019.0
693769001,10305.0
625034002,5695.0
581127001,6713.0
668214001,10072.0
675827003,2185.0
428291016,3247.0
630656001,7130.0
610184002,3416.0
507431014,11049.0
565200032,4496.0
186262006,2215.0
580469005,1876.0
601595003,5526.0
156231001,53.0
479227020,348.0
670063002,6033.0
610776006,1020.0
664665004,667.0
654647002,9839.0
646429003,357.0
625528001,13688.0
639894003,5816.0
660830002,3122.0
640868001,9606.0
614496002,2627.0
572998001,172.0
635049004,5784.0
568137003,1452.0
708021001,881.0
574064001,2957.0
643591001,9662.0
559630003,1577.0
630141003,3061.0
630696002,7131.0
574117006,4537.0
189654001,1412.0
567837001,3846.0
640252001,3082.0
585503003,5461.0
595366002,8821.0
635418001,14074.0
609334002,13022.0
671453001,2431.0
639184003,14216.0
473954008,2841.0
622284002,2643.0
640539001,7276.0
545258004,8264.0
612636001,3425.0
519583028,613.0
588155002,12496.0
624050004,2648.0
608483007,365.0
697329006,3663.0
490793035,2238.0
622962001,335.0
537612014,5235.0
524061003,228.0
567411008,2936.0
400246021,2225.0
504154027,946.0
640252006,4836.0
535143002,3299.0
672224001,1389.0
651972002,14644.0
502522001,2510.0
685383003,5026.0
647462001,2144.0
645980001,1935.0
670752001,6039.0
610747004,1893.0
628924001,4760.0
633130016,1089.0
713993005,7731.0
627068002,9319.0
587244001,12478.0
585869003,2973.0
600197002,8876.0
623275005,7002.0
628326001,3054.0
670155001,10098.0
672554001,10137.0
663034002,4158.0
652075002,5913.0
